Entity,Code,Year,CO₂ emissions per capita
Belgium,BEL,1856,2.8598084
Belgium,BEL,1857,2.9585447
Belgium,BEL,1858,3.0888252
Belgium,BEL,1859,3.1638563
Belgium,BEL,1860,3.2093742
Belgium,BEL,1861,3.448559
Belgium,BEL,1862,3.4008443
Belgium,BEL,1863,3.5589042
Belgium,BEL,1864,3.7085142
Belgium,BEL,1865,3.8811662
Belgium,BEL,1866,4.150416
Belgium,BEL,1867,4.462679
Belgium,BEL,1868,4.005761
Belgium,BEL,1869,4.2827497
Belgium,BEL,1870,4.8579187
Belgium,BEL,1871,4.6193104
Belgium,BEL,1872,4.943798
Belgium,BEL,1873,5.385137
Belgium,BEL,1874,4.924213
Belgium,BEL,1875,5.074682
Belgium,BEL,1876,4.9183083
Belgium,BEL,1877,4.6426272
Belgium,BEL,1878,5.006211
Belgium,BEL,1879,5.053703
Belgium,BEL,1880,5.4959188
Belgium,BEL,1881,5.4832616
Belgium,BEL,1882,5.753098
Belgium,BEL,1883,6.0405693
Belgium,BEL,1884,5.8942466
Belgium,BEL,1885,5.7027802
Belgium,BEL,1886,5.481871
Belgium,BEL,1887,5.7455373
Belgium,BEL,1888,6.0405674
Belgium,BEL,1889,6.112805
Belgium,BEL,1890,6.5460663
Belgium,BEL,1891,6.1506577
Belgium,BEL,1892,6.0833883
Belgium,BEL,1893,5.7609344
Belgium,BEL,1894,6.2994246
Belgium,BEL,1895,6.285832
Belgium,BEL,1896,6.5583735
Belgium,BEL,1897,6.7203856
Belgium,BEL,1898,6.8597164
Belgium,BEL,1899,7.0993986
Belgium,BEL,1900,7.406146
Belgium,BEL,1901,6.8929777
Belgium,BEL,1902,7.1333046
Belgium,BEL,1903,7.6009154
Belgium,BEL,1904,7.1928444
Belgium,BEL,1905,7.1028624
Belgium,BEL,1906,8.036175
Belgium,BEL,1907,8.06343
Belgium,BEL,1908,7.910767
Belgium,BEL,1909,7.829825
Belgium,BEL,1910,8.251553
Belgium,BEL,1911,8.266107
Belgium,BEL,1912,8.6565895
Belgium,BEL,1913,9.083431
Belgium,BEL,1914,5.415255
Belgium,BEL,1915,4.590686
Belgium,BEL,1916,6.1035175
Belgium,BEL,1917,4.8281446
Belgium,BEL,1918,4.4886656
Belgium,BEL,1919,5.960749
Belgium,BEL,1920,7.3041964
Belgium,BEL,1921,6.6634197
Belgium,BEL,1922,7.331574
Belgium,BEL,1923,9.363421
Belgium,BEL,1924,9.866386
Belgium,BEL,1925,10.029748
Belgium,BEL,1926,9.917318
Belgium,BEL,1927,11.473022
Belgium,BEL,1928,11.115544
Belgium,BEL,1929,12.139221
Belgium,BEL,1930,11.665941
Belgium,BEL,1931,10.428055
Belgium,BEL,1932,8.360649
Belgium,BEL,1933,8.94156
Belgium,BEL,1934,9.194473
Belgium,BEL,1935,8.758736
Belgium,BEL,1936,9.139779
Belgium,BEL,1937,10.967416
Belgium,BEL,1938,9.578083
Belgium,BEL,1939,8.893595
Belgium,BEL,1940,7.468211
Belgium,BEL,1941,7.812043
Belgium,BEL,1942,7.294848
Belgium,BEL,1943,6.8859353
Belgium,BEL,1944,3.930711
Belgium,BEL,1945,4.581085
Belgium,BEL,1946,6.645066
Belgium,BEL,1947,9.629662
Belgium,BEL,1948,9.950596
Belgium,BEL,1949,9.413
Belgium,BEL,1950,8.843022
Belgium,BEL,1951,10.334986
Belgium,BEL,1952,9.597689
Belgium,BEL,1953,9.423741
Belgium,BEL,1954,9.756278
Belgium,BEL,1955,10.41531
Belgium,BEL,1956,10.896864
Belgium,BEL,1957,10.803392
Belgium,BEL,1958,9.758654
Belgium,BEL,1959,9.763423
Belgium,BEL,1960,9.988321
Belgium,BEL,1961,10.122292
Belgium,BEL,1962,10.634536
Belgium,BEL,1963,11.394614
Belgium,BEL,1964,11.09069
Belgium,BEL,1965,11.205982
Belgium,BEL,1966,11.116232
Belgium,BEL,1967,11.294507
Belgium,BEL,1968,12.402611
Belgium,BEL,1969,12.878609
Belgium,BEL,1970,13.031263
Belgium,BEL,1971,12.556133
Belgium,BEL,1972,13.47533
Belgium,BEL,1973,14.266544
Belgium,BEL,1974,13.861587
Belgium,BEL,1975,12.496638
Belgium,BEL,1976,13.288505
Belgium,BEL,1977,12.911715
Belgium,BEL,1978,13.833004
Belgium,BEL,1979,14.247416
Belgium,BEL,1980,13.71246
Belgium,BEL,1981,12.545059
Belgium,BEL,1982,11.8744
Belgium,BEL,1983,10.254748
Belgium,BEL,1984,10.630341
Belgium,BEL,1985,10.527152
Belgium,BEL,1986,10.354434
Belgium,BEL,1987,10.363756
Belgium,BEL,1988,10.05894
Belgium,BEL,1989,10.747385
Belgium,BEL,1990,12.080694
Belgium,BEL,1991,12.340902
Belgium,BEL,1992,12.195839
Belgium,BEL,1993,12.042838
Belgium,BEL,1994,12.340153
Belgium,BEL,1995,12.42636
Belgium,BEL,1996,12.750186
Belgium,BEL,1997,12.180701
Belgium,BEL,1998,12.766186
Belgium,BEL,1999,12.195414
Belgium,BEL,2000,12.366287
Belgium,BEL,2001,12.256729
Belgium,BEL,2002,12.27944
Belgium,BEL,2003,12.363994
Belgium,BEL,2004,12.360431
Belgium,BEL,2005,11.991515
Belgium,BEL,2006,11.7458515
Belgium,BEL,2007,11.3400345
Belgium,BEL,2008,11.2238655
Belgium,BEL,2009,9.970168
Belgium,BEL,2010,10.475143
Belgium,BEL,2011,9.526456
Belgium,BEL,2012,9.226742
Belgium,BEL,2013,9.212671
Belgium,BEL,2014,8.660123
Belgium,BEL,2015,8.986653
Belgium,BEL,2016,8.807806
Belgium,BEL,2017,8.726891
Belgium,BEL,2018,8.772404
Belgium,BEL,2019,8.685232
Belgium,BEL,2020,7.9076037
Belgium,BEL,2021,8.204076
Belgium,BEL,2022,7.6375527
Belgium,BEL,2023,7.2316356
Belgium,BEL,2024,7.2798314
Denmark,DNK,1843,0.09695444
Denmark,DNK,1844,0.111560985
Denmark,DNK,1845,0.14641872
Denmark,DNK,1846,0.15768525
Denmark,DNK,1847,0.11835186
Denmark,DNK,1848,0.21192104
Denmark,DNK,1849,0.1825796
Denmark,DNK,1850,0.22696479
Denmark,DNK,1851,0.2050839
Denmark,DNK,1852,0.21696289
Denmark,DNK,1853,0.23078
Denmark,DNK,1854,0.2907438
Denmark,DNK,1855,0.2848723
Denmark,DNK,1856,0.40163347
Denmark,DNK,1857,0.40566128
Denmark,DNK,1858,0.29663193
Denmark,DNK,1859,0.37400877
Denmark,DNK,1860,0.31993544
Denmark,DNK,1861,0.45737273
Denmark,DNK,1862,0.391042
Denmark,DNK,1863,0.4307764
Denmark,DNK,1864,0.366177
Denmark,DNK,1865,0.5669314
Denmark,DNK,1866,0.51835066
Denmark,DNK,1867,0.5007911
Denmark,DNK,1868,0.58659893
Denmark,DNK,1869,0.5059297
Denmark,DNK,1870,0.6055265
Denmark,DNK,1871,0.6224686
Denmark,DNK,1872,0.59157795
Denmark,DNK,1873,0.5914867
Denmark,DNK,1874,0.6323806
Denmark,DNK,1875,0.735234
Denmark,DNK,1876,0.7701726
Denmark,DNK,1877,0.75363845
Denmark,DNK,1878,0.7086475
Denmark,DNK,1879,0.79237485
Denmark,DNK,1880,0.89376026
Denmark,DNK,1881,0.9373464
Denmark,DNK,1882,0.99552697
Denmark,DNK,1883,1.1327895
Denmark,DNK,1884,1.1167043
Denmark,DNK,1885,1.1594682
Denmark,DNK,1886,1.1000811
Denmark,DNK,1887,1.1173227
Denmark,DNK,1888,1.2447714
Denmark,DNK,1889,1.3161232
Denmark,DNK,1890,1.2484511
Denmark,DNK,1891,1.328456
Denmark,DNK,1892,1.3501059
Denmark,DNK,1893,1.2627403
Denmark,DNK,1894,1.41683
Denmark,DNK,1895,1.452626
Denmark,DNK,1896,1.7577783
Denmark,DNK,1897,1.8640432
Denmark,DNK,1898,1.915175
Denmark,DNK,1899,2.0700932
Denmark,DNK,1900,2.0067258
Denmark,DNK,1901,2.0656397
Denmark,DNK,1902,2.0960908
Denmark,DNK,1903,2.155566
Denmark,DNK,1904,2.297852
Denmark,DNK,1905,2.2088718
Denmark,DNK,1906,2.3772252
Denmark,DNK,1907,2.094084
Denmark,DNK,1908,2.567322
Denmark,DNK,1909,2.8069208
Denmark,DNK,1910,2.546705
Denmark,DNK,1911,2.68117
Denmark,DNK,1912,3.1419694
Denmark,DNK,1913,3.1860123
Denmark,DNK,1914,3.2273786
Denmark,DNK,1915,3.4145477
Denmark,DNK,1916,3.2976382
Denmark,DNK,1917,2.3717608
Denmark,DNK,1918,2.7356389
Denmark,DNK,1919,2.5681522
Denmark,DNK,1920,2.2189536
Denmark,DNK,1921,2.074887
Denmark,DNK,1922,2.9201694
Denmark,DNK,1923,3.1570709
Denmark,DNK,1924,3.6684048
Denmark,DNK,1925,3.1588998
Denmark,DNK,1926,3.0572312
Denmark,DNK,1927,3.8576047
Denmark,DNK,1928,3.6029875
Denmark,DNK,1929,4.3025503
Denmark,DNK,1930,3.8943055
Denmark,DNK,1931,4.0060887
Denmark,DNK,1932,3.725938
Denmark,DNK,1933,3.6814446
Denmark,DNK,1934,3.999648
Denmark,DNK,1935,4.133155
Denmark,DNK,1936,4.242592
Denmark,DNK,1937,4.347294
Denmark,DNK,1938,3.8729396
Denmark,DNK,1939,4.278717
Denmark,DNK,1940,3.855321
Denmark,DNK,1941,4.481733
Denmark,DNK,1942,4.1996107
Denmark,DNK,1943,5.2011013
Denmark,DNK,1944,5.0599732
Denmark,DNK,1945,3.4658437
Denmark,DNK,1946,4.307488
Denmark,DNK,1947,5.181152
Denmark,DNK,1948,4.078243
Denmark,DNK,1949,3.9922931
Denmark,DNK,1950,5.1555786
Denmark,DNK,1951,5.100244
Denmark,DNK,1952,5.289072
Denmark,DNK,1953,5.3005633
Denmark,DNK,1954,5.8078585
Denmark,DNK,1955,6.10051
Denmark,DNK,1956,5.9071484
Denmark,DNK,1957,5.547602
Denmark,DNK,1958,5.934712
Denmark,DNK,1959,5.7253976
Denmark,DNK,1960,6.498855
Denmark,DNK,1961,6.877119
Denmark,DNK,1962,7.9407873
Denmark,DNK,1963,8.684139
Denmark,DNK,1964,9.139952
Denmark,DNK,1965,9.309915
Denmark,DNK,1966,10.440621
Denmark,DNK,1967,10.14095
Denmark,DNK,1968,10.952145
Denmark,DNK,1969,12.132536
Denmark,DNK,1970,12.588185
Denmark,DNK,1971,11.485715
Denmark,DNK,1972,11.935942
Denmark,DNK,1973,11.788205
Denmark,DNK,1974,10.903103
Denmark,DNK,1975,11.009463
Denmark,DNK,1976,11.839007
Denmark,DNK,1977,12.138784
Denmark,DNK,1978,11.956174
Denmark,DNK,1979,12.294221
Denmark,DNK,1980,11.768277
Denmark,DNK,1981,10.098261
Denmark,DNK,1982,10.476787
Denmark,DNK,1983,9.796097
Denmark,DNK,1984,9.934672
Denmark,DNK,1985,11.729692
Denmark,DNK,1986,11.483198
Denmark,DNK,1987,11.360324
Denmark,DNK,1988,10.724705
Denmark,DNK,1989,9.485271
Denmark,DNK,1990,10.402008
Denmark,DNK,1991,12.437001
Denmark,DNK,1992,11.278738
Denmark,DNK,1993,11.6743
Denmark,DNK,1994,12.422385
Denmark,DNK,1995,11.780834
Denmark,DNK,1996,14.231168
Denmark,DNK,1997,12.381705
Denmark,DNK,1998,11.54511
Denmark,DNK,1999,11.021205
Denmark,DNK,2000,10.170421
Denmark,DNK,2001,10.430784
Denmark,DNK,2002,10.33384
Denmark,DNK,2003,11.250178
Denmark,DNK,2004,10.195032
Denmark,DNK,2005,9.509078
Denmark,DNK,2006,10.942724
Denmark,DNK,2007,10.017085
Denmark,DNK,2008,9.329914
Denmark,DNK,2009,8.844816
Denmark,DNK,2010,8.866418
Denmark,DNK,2011,7.9407773
Denmark,DNK,2012,7.128379
Denmark,DNK,2013,7.4373164
Denmark,DNK,2014,6.6571136
Denmark,DNK,2015,6.177417
Denmark,DNK,2016,6.44471
Denmark,DNK,2017,6.0127726
Denmark,DNK,2018,5.973422
Denmark,DNK,2019,5.3228407
Denmark,DNK,2020,4.8528743
Denmark,DNK,2021,5.0545783
Denmark,DNK,2022,4.9288173
Denmark,DNK,2023,4.8470974
Denmark,DNK,2024,4.746057
France,FRA,1802,0.076622
France,FRA,1804,0.07393558
France,FRA,1810,0.070469946
France,FRA,1811,0.067903295
France,FRA,1812,0.07308623
France,FRA,1813,0.06727743
France,FRA,1814,0.06846539
France,FRA,1815,0.076333165
France,FRA,1816,0.08116601
France,FRA,1817,0.086080305
France,FRA,1818,0.07678174
France,FRA,1819,0.082100935
France,FRA,1820,0.09271228
France,FRA,1821,0.095714025
France,FRA,1822,0.100134835
France,FRA,1823,0.09950061
France,FRA,1824,0.10972901
France,FRA,1825,0.122663274
France,FRA,1826,0.12594925
France,FRA,1827,0.18088658
France,FRA,1828,0.18988127
France,FRA,1829,0.18364692
France,FRA,1830,0.19692379
France,FRA,1831,0.1809741
France,FRA,1832,0.19870651
France,FRA,1833,0.21459202
France,FRA,1834,0.26293486
France,FRA,1835,0.2715916
France,FRA,1836,0.31054175
France,FRA,1837,0.3298498
France,FRA,1838,0.3432477
France,FRA,1839,0.33313882
France,FRA,1840,0.3381736
France,FRA,1841,0.39443934
France,FRA,1842,0.41288608
France,FRA,1843,0.411831
France,FRA,1844,0.43019587
France,FRA,1845,0.50076497
France,FRA,1846,0.5180938
France,FRA,1847,0.5803729
France,FRA,1848,0.4628796
France,FRA,1849,0.48037285
France,FRA,1850,0.5401483
France,FRA,1851,0.5501596
France,FRA,1852,0.59067684
France,FRA,1853,0.6923327
France,FRA,1854,0.79631627
France,FRA,1855,0.8994212
France,FRA,1856,0.9397137
France,FRA,1857,0.9551182
France,FRA,1858,0.9344241
France,FRA,1859,0.9428659
France,FRA,1860,1.0249465
France,FRA,1861,1.1057359
France,FRA,1862,1.1638623
France,FRA,1863,1.1783826
France,FRA,1864,1.2454354
France,FRA,1865,1.3076444
France,FRA,1866,1.4167037
France,FRA,1867,1.431795
France,FRA,1868,1.4608666
France,FRA,1869,1.4943383
France,FRA,1870,1.3234235
France,FRA,1871,1.3137927
France,FRA,1872,1.5900015
France,FRA,1873,1.71633
France,FRA,1874,1.6306893
France,FRA,1875,1.6966279
France,FRA,1876,1.6970373
France,FRA,1877,1.6577271
France,FRA,1878,1.6892104
France,FRA,1879,1.7456038
France,FRA,1880,1.9661164
France,FRA,1881,2.009875
France,FRA,1882,2.1170962
France,FRA,1883,2.215497
France,FRA,1884,2.1234424
France,FRA,1885,2.0371127
France,FRA,1886,2.016362
France,FRA,1887,2.119315
France,FRA,1888,2.2001383
France,FRA,1889,2.2501442
France,FRA,1890,2.474375
France,FRA,1891,2.474684
France,FRA,1892,2.4748344
France,FRA,1893,2.4268293
France,FRA,1894,2.564161
France,FRA,1895,2.583201
France,FRA,1896,2.6682394
France,FRA,1897,2.7900133
France,FRA,1898,2.8815835
France,FRA,1899,3.0096476
France,FRA,1900,3.2303777
France,FRA,1901,3.1198537
France,FRA,1902,2.9330056
France,FRA,1903,3.2201838
France,FRA,1904,3.1330132
France,FRA,1905,3.1646204
France,FRA,1906,3.3874516
France,FRA,1907,3.6069126
France,FRA,1908,3.630096
France,FRA,1909,3.7144277
France,FRA,1910,3.7331283
France,FRA,1911,3.900818
France,FRA,1912,3.9597802
France,FRA,1913,4.297789
France,FRA,1914,2.9899921
France,FRA,1915,2.6233315
France,FRA,1916,2.8037076
France,FRA,1917,3.1264672
France,FRA,1918,2.8037887
France,FRA,1919,3.0121102
France,FRA,1920,3.9392464
France,FRA,1921,3.5732992
France,FRA,1922,4.210048
France,FRA,1923,4.722255
France,FRA,1924,5.263511
France,FRA,1925,5.411551
France,FRA,1926,5.3742137
France,FRA,1927,5.3222127
France,FRA,1928,5.25259
France,FRA,1929,5.7868476
France,FRA,1930,5.850423
France,FRA,1931,5.345493
France,FRA,1932,4.712864
France,FRA,1933,4.907161
France,FRA,1934,4.962797
France,FRA,1935,4.8225775
France,FRA,1936,4.8966165
France,FRA,1937,5.389734
France,FRA,1938,5.0033183
France,FRA,1939,4.8274617
France,FRA,1940,3.4146125
France,FRA,1941,2.9683535
France,FRA,1942,3.0239975
France,FRA,1943,3.0806637
France,FRA,1944,1.9602842
France,FRA,1945,2.616853
France,FRA,1946,4.0204406
France,FRA,1947,4.4513903
France,FRA,1948,4.7462525
France,FRA,1949,5.5062785
France,FRA,1950,4.833711
France,FRA,1951,5.4081116
France,FRA,1952,5.311264
France,FRA,1953,4.968364
France,FRA,1954,5.1881204
France,FRA,1955,5.421132
France,FRA,1956,6.0286164
France,FRA,1957,6.1701612
France,FRA,1958,5.8585806
France,FRA,1959,5.7073174
France,FRA,1960,6.4270477
France,FRA,1961,6.784725
France,FRA,1962,7.0859485
France,FRA,1963,7.1191435
France,FRA,1964,7.685866
France,FRA,1965,7.5009995
France,FRA,1966,7.7836466
France,FRA,1967,8.215699
France,FRA,1968,8.431216
France,FRA,1969,8.868538
France,FRA,1970,9.130455
France,FRA,1971,9.690313
France,FRA,1972,10.002982
France,FRA,1973,10.403053
France,FRA,1974,9.9940815
France,FRA,1975,9.214351
France,FRA,1976,9.958093
France,FRA,1977,9.610839
France,FRA,1978,9.969789
France,FRA,1979,9.989639
France,FRA,1980,9.538364
France,FRA,1981,8.526336
France,FRA,1982,8.123415
France,FRA,1983,7.7617745
France,FRA,1984,7.515064
France,FRA,1985,7.3521323
France,FRA,1986,7.0466685
France,FRA,1987,6.9606786
France,FRA,1988,6.8770137
France,FRA,1989,7.0824494
France,FRA,1990,6.9293327
France,FRA,1991,7.3180947
France,FRA,1992,7.096411
France,FRA,1993,6.728049
France,FRA,1994,6.5845513
France,FRA,1995,6.6496673
France,FRA,1996,6.909002
France,FRA,1997,6.76169
France,FRA,1998,7.049427
France,FRA,1999,6.9912124
France,FRA,2000,6.849684
France,FRA,2001,6.8707247
France,FRA,2002,6.746978
France,FRA,2003,6.799168
France,FRA,2004,6.7686367
France,FRA,2005,6.756068
France,FRA,2006,6.5539103
France,FRA,2007,6.3502436
France,FRA,2008,6.2088747
France,FRA,2009,5.8853593
France,FRA,2010,5.945996
France,FRA,2011,5.572035
France,FRA,2012,5.59021
France,FRA,2013,5.591334
France,FRA,2014,5.067184
France,FRA,2015,5.116293
France,FRA,2016,5.1545954
France,FRA,2017,5.182955
France,FRA,2018,4.93138
France,FRA,2019,4.812466
France,FRA,2020,4.271517
France,FRA,2021,4.649748
France,FRA,2022,4.4555726
France,FRA,2023,4.067842
France,FRA,2024,3.969368
Germany,DEU,1800,0.044171557
Germany,DEU,1801,0.029240523
Germany,DEU,1802,0.029754901
Germany,DEU,1803,0.02830634
Germany,DEU,1804,0.05245813
Germany,DEU,1805,0.053302526
Germany,DEU,1806,0.047273606
Germany,DEU,1807,0.13335954
Germany,DEU,1808,0.043796904
Germany,DEU,1809,0.044674568
Germany,DEU,1810,0.046192635
Germany,DEU,1811,0.04306568
Germany,DEU,1812,0.041702244
Germany,DEU,1813,0.04004199
Germany,DEU,1814,0.039072905
Germany,DEU,1815,0.044824384
Germany,DEU,1816,0.1021735
Germany,DEU,1817,0.14253065
Germany,DEU,1818,0.14646468
Germany,DEU,1819,0.13376212
Germany,DEU,1820,0.1361196
Germany,DEU,1821,0.1402481
Germany,DEU,1822,0.14235331
Germany,DEU,1823,0.15628752
Germany,DEU,1824,0.12372251
Germany,DEU,1825,0.16412507
Germany,DEU,1826,0.15657145
Germany,DEU,1827,0.16771843
Germany,DEU,1828,0.16573869
Germany,DEU,1829,0.13103831
Germany,DEU,1830,0.17101406
Germany,DEU,1831,0.16203187
Germany,DEU,1832,0.12038958
Germany,DEU,1833,0.1513005
Germany,DEU,1834,0.15085933
Germany,DEU,1835,0.16690293
Germany,DEU,1836,0.17388494
Germany,DEU,1837,0.19722018
Germany,DEU,1838,0.21752897
Germany,DEU,1839,0.22798942
Germany,DEU,1840,0.29514763
Germany,DEU,1841,0.3044165
Germany,DEU,1842,0.34398574
